date,equity
2024-08-01,1.0
2024-08-02,1.0
2024-08-05,1.0
2024-08-06,1.0
2024-08-07,1.0
2024-08-08,1.0
2024-08-09,1.0
2024-08-12,1.0
2024-08-13,1.0
2024-08-14,1.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-19,1.0
2024-08-20,1.0
2024-08-21,1.0
2024-08-22,1.0
2024-08-23,1.0
2024-08-26,1.0
2024-08-27,1.0
2024-08-28,1.0
2024-08-29,1.0
2024-08-30,1.0
2024-09-02,1.0
2024-09-03,1.0
2024-09-04,1.0
2024-09-05,1.0
2024-09-06,1.0
2024-09-09,1.0
2024-09-10,1.0
2024-09-11,1.0
2024-09-12,1.0
2024-09-13,1.0
2024-09-16,1.0
2024-09-17,1.0
2024-09-18,1.0
2024-09-19,1.0
2024-09-20,1.0
2024-09-23,1.0
2024-09-24,1.0
2024-09-25,1.0
2024-09-26,1.0
2024-09-27,1.0
2024-09-30,1.0
2024-10-01,1.0
2024-10-02,1.0
2024-10-03,1.0
2024-10-04,1.0
2024-10-07,1.0
2024-10-08,1.0
2024-10-09,1.0
2024-10-10,1.0
2024-10-11,1.0
2024-10-14,1.0
2024-10-15,1.0
2024-10-16,1.0
2024-10-17,1.0
2024-10-18,1.0
2024-10-21,1.0
2024-10-22,1.0
2024-10-23,1.0
2024-10-24,1.0
2024-10-25,1.0
2024-10-28,1.0
2024-10-29,0.9992321358701539
2024-10-30,0.9941668175475078
2024-10-31,0.9972557657776105
2024-11-01,0.9991903211470577
2024-11-04,0.9975495853690891
2024-11-05,0.9985850171556129
2024-11-06,0.9996025984475359
2024-11-07,1.005308429848299
2024-11-08,1.00579613077764
2024-11-11,1.0021144777943292
2024-11-12,1.006540450711071
2024-11-13,1.0141632811587442
2024-11-14,1.0014328365166625
2024-11-15,0.9935734130706961
2024-11-18,0.9888543595474082
2024-11-19,0.9907559671214234
2024-11-20,0.9951956377004948
2024-11-21,0.9933703243084846
2024-11-22,0.9944621552561144
2024-11-25,0.9962380113690891
2024-11-26,0.9973530471260248
2024-11-27,1.0047080728023474
2024-11-28,1.0065653980159692
2024-11-29,1.008317460328292
2024-12-02,1.0082378682619213
2024-12-03,1.0101428036266697
2024-12-04,1.0044438631453958
2024-12-05,0.9988403785696166
2024-12-06,0.9990110504116595
2024-12-09,0.9921336033926398
2024-12-10,0.9922462319157092
2024-12-11,0.9851259943545672
2024-12-12,0.9747042138737955
2024-12-13,0.9695997998564155
2024-12-16,0.9660859406545887
2024-12-17,0.9596366294852103
2024-12-18,0.9495494080972551
2024-12-19,0.9462692627895135
2024-12-20,0.9402406898417084
2024-12-23,0.94548981483013
2024-12-24,0.9481765887333232
2024-12-25,0.9433493087647422
2024-12-26,0.947576524742582
2024-12-27,0.9445253607641272
2024-12-30,0.9417026042717784
2024-12-31,0.9410489211892614
2025-01-01,0.9300734091523444
2025-01-02,0.9305992586691177
2025-01-03,0.932445361977995
2025-01-06,0.9256559443170291
2025-01-07,0.9275355146706081
2025-01-08,0.9250596091810602
2025-01-09,0.9275628622296971
2025-01-10,0.9275089012430642
2025-01-13,0.9359300370928729
2025-01-14,0.9312488592215329
2025-01-15,0.9339768748160828
2025-01-16,0.9373971490447939
2025-01-17,0.9292090765817309
2025-01-20,0.9289172063763926
2025-01-21,0.9322514057237986
2025-01-22,0.9410027706342149
2025-01-23,0.9412447013761884
2025-01-24,0.947162674243496
2025-01-27,0.9429997111242994
2025-01-28,0.9483091397601556
2025-01-29,0.9530908320881429
2025-01-30,0.9419279177388794
2025-01-31,0.9456169241191618
2025-02-03,0.9409908616675038
2025-02-04,0.9453064991138074
2025-02-05,0.9494562136909934
2025-02-06,0.9436352528622687
2025-02-07,0.9447440264035893
2025-02-10,0.9408518920763536
2025-02-11,0.9488908393432466
2025-02-12,0.9485518328543074
2025-02-13,0.9477107485551114
2025-02-14,0.9456598947944012
2025-02-17,0.9571733328405423
2025-02-18,0.9623536657890411
2025-02-19,0.9576907368967833
2025-02-20,0.9517033174101018
2025-02-21,0.944132434163147
2025-02-24,0.9452958906204351
2025-02-25,0.9492771607866703
2025-02-26,0.9517868519982489
2025-02-27,0.9455372906231446
2025-02-28,0.9457924376621341
2025-03-03,0.933211736091445
2025-03-04,0.9349981033956037
2025-03-05,0.9333083215772288
2025-03-06,0.9366776641867213
2025-03-07,0.9290472001734358
2025-03-10,0.9355584267903883
2025-03-11,0.9367456183430797
2025-03-12,0.934651259834194
2025-03-13,0.9379270542694291
2025-03-14,0.9398220854163601
2025-03-17,0.9321243832164364
2025-03-18,0.9364572008280123
2025-03-19,0.933724947832175
2025-03-20,0.9394682114854962
2025-03-21,0.937706403655004
2025-03-24,0.946417914727621
2025-03-25,0.942075701091887
2025-03-26,0.9469457257292073
2025-03-27,0.9461364792429864
2025-03-28,0.9392086834023579
2025-03-31,0.9388904708808816
2025-04-01,0.9445905388086462
2025-04-02,0.9520495439878549
2025-04-03,0.9448039680648569
2025-04-04,0.9512760650348749
2025-04-07,0.9588416109598517
2025-04-08,0.9542553937541823
2025-04-09,0.9608936683965797
2025-04-10,0.9520537366138679
2025-04-11,0.9512008716323302
2025-04-14,0.9544505557944135
2025-04-15,0.9609493353156546
2025-04-16,0.9641721252079101
2025-04-17,0.9765288727511151
2025-04-18,0.9881851860669313
2025-04-21,0.9879685488995621
2025-04-22,0.9874166920240712
2025-04-23,0.9953151499311621
2025-04-24,0.9975454553551109
2025-04-25,0.9971139381704521
2025-04-28,0.9940778603368331
2025-04-29,1.0008816981222597
2025-04-30,1.0073728322239421
2025-05-01,1.0016115891655506
2025-05-02,1.0076022386067616
2025-05-05,1.010210605723402
2025-05-06,1.0161026259475152
2025-05-07,1.0169015239020989
2025-05-08,1.0101760213066235
2025-05-09,1.0170116450544118
2025-05-12,1.0068740638462959
2025-05-13,1.009965400569405
2025-05-14,1.0138876147828384
2025-05-15,1.0097109443850674
2025-05-16,0.9996217898456048
2025-05-19,1.0034203329476032
2025-05-20,1.0122714177980712
2025-05-21,1.011254201546154
2025-05-22,1.0174559047366665
2025-05-23,1.0154509382798294
2025-05-26,1.017491115309243
2025-05-27,1.017493682330602
2025-05-28,1.0222933698958907
2025-05-29,1.029274730187969
2025-05-30,1.0278822121162452
2025-06-02,1.0331235210570962
2025-06-03,1.0298497911058553
2025-06-04,1.0293895390859018
2025-06-05,1.0346781827167106
2025-06-06,1.0410581392234846
2025-06-09,1.0553606130104995
2025-06-10,1.067159391175402
2025-06-11,1.0670361525298504
2025-06-12,1.0618602755075368
2025-06-13,1.0643525208601585
2025-06-16,1.0704115067104576
2025-06-17,1.0711900692886362
2025-06-18,1.0667570595369555
2025-06-19,1.0567412809950165
2025-06-20,1.0618342322948435
2025-06-23,1.0573173211174522
2025-06-24,1.0558076207852511
2025-06-25,1.0602102594399416
2025-06-26,1.0593468606847125
2025-06-27,1.061309072254189
2025-06-30,1.0623596355307228
2025-07-01,1.0642973131319375
2025-07-02,1.0594890842285414
2025-07-03,1.0508805236441052
2025-07-04,1.0561890795188853
2025-07-07,1.048650905728619
2025-07-08,1.038728593227889
2025-07-09,1.0436873294841924
2025-07-10,1.0386317906299465
2025-07-11,1.0443250312288357
2025-07-14,1.0489235654089868
2025-07-15,1.043216173667201
2025-07-16,1.0404607595372553
2025-07-17,1.0324792465749455
2025-07-18,1.027907266026572
2025-07-21,1.0312306634419315
2025-07-22,1.0284407658875563
2025-07-23,1.0289994940122245
2025-07-24,1.0297432906009298
2025-07-25,1.034975197418589
2025-07-28,1.0430511409374157
2025-07-29,1.0429347378662688
2025-07-30,1.037491544794242
2025-07-31,1.0314296084827375
2025-08-01,1.0349253026975374
2025-08-04,1.0388734352776219
2025-08-05,1.0386339278862424
2025-08-06,1.0344231085668945
2025-08-07,1.0305530061504904
2025-08-08,1.0340540311941837
2025-08-11,1.0312922081427105
2025-08-12,1.034902801825857
2025-08-13,1.039281342519201
2025-08-14,1.0466386409131243
2025-08-15,1.0465544929508226
2025-08-18,1.0424222694276157
2025-08-19,1.04662882959795
2025-08-20,1.0412416995273472
2025-08-21,1.0459304075139997
2025-08-22,1.0500859865522112
2025-08-25,1.0469564541563554
2025-08-26,1.0466117622875346
2025-08-27,1.046571280397296
2025-08-28,1.048816379575081
2025-08-29,1.051272054567355
2025-09-01,1.0541543604788701
2025-09-02,1.0697508555150064
2025-09-03,1.0631634377415293
2025-09-04,1.0648378405859995
2025-09-05,1.0648148516216787
2025-09-08,1.070962172244681
2025-09-09,1.0695112190748117
2025-09-10,1.0673912775987047
2025-09-11,1.0658146543165308
2025-09-12,1.0658261605485793
2025-09-15,1.0572144458152963
2025-09-16,1.0570234292142962
2025-09-17,1.0593209264185257
2025-09-18,1.0657921060459925
2025-09-19,1.0617671141662555
2025-09-22,1.0632800785863394
2025-09-23,1.0683999082220959
2025-09-24,1.064947099245564
2025-09-25,1.0612559270871724
2025-09-26,1.0644604008864422
2025-09-29,1.0592992173929934
2025-09-30,1.06334544064278
2025-10-01,1.0719997850409166
2025-10-02,1.071328889192596
2025-10-03,1.074681076389979
2025-10-06,1.0800046241415093
2025-10-07,1.0853719742104424
2025-10-08,1.0767905916996743
2025-10-09,1.0735235205973814
2025-10-10,1.068579667783121
2025-10-13,1.0703643799877989
2025-10-14,1.0694106219089574
2025-10-15,1.069171615836362
2025-10-16,1.083453174497904
2025-10-17,1.0911061413540537
2025-10-20,1.0893112270811907
2025-10-21,1.0887047296493908
2025-10-22,1.0787390621499175
2025-10-23,1.0706174060889015
2025-10-24,1.0732923820914668
2025-10-27,1.0812467425692045
2025-10-28,1.0801311544103998
2025-10-29,1.089750878097202
2025-10-30,1.0962765818188913
2025-10-31,1.0956605554129994
2025-11-03,1.0900983902447714
2025-11-04,1.0887469194884571
2025-11-05,1.087572754921938
2025-11-06,1.0782273745219815
2025-11-07,1.086047321039591
2025-11-10,1.094295973768058
2025-11-11,1.1013341524354399
2025-11-12,1.1069903250138697
2025-11-13,1.113575951277279
2025-11-14,1.1196065220152718
2025-11-17,1.1244652712375098
2025-11-18,1.1205568753581232
2025-11-19,1.1176185300876258
2025-11-20,1.1110136561694037
2025-11-21,1.1024500026321093
2025-11-24,1.1018224453621999
2025-11-25,1.1066302214477584
2025-11-26,1.0940150290686317
2025-11-27,1.0962026079676477
2025-11-28,1.1026848541479977
2025-12-01,1.0991927631867269
2025-12-02,1.093590848667557
2025-12-03,1.0963282608578064
2025-12-04,1.0934258929677942
2025-12-05,1.0976123534552498
2025-12-08,1.098855606096835
2025-12-09,1.099351623320329
2025-12-10,1.1033860559520636
2025-12-11,1.1130750112050598
