date,equity
2024-08-01,1.0
2024-08-02,1.0
2024-08-05,1.0
2024-08-06,1.0
2024-08-07,1.0
2024-08-08,1.0
2024-08-09,1.0
2024-08-12,1.0
2024-08-13,1.0
2024-08-14,1.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-19,1.0
2024-08-20,1.0
2024-08-21,1.0
2024-08-22,1.0
2024-08-23,1.0
2024-08-26,1.0
2024-08-27,1.0
2024-08-28,1.0
2024-08-29,1.0
2024-08-30,1.0
2024-09-02,0.9976162937390536
2024-09-03,0.9869504720707736
2024-09-04,0.9943294119978475
2024-09-05,0.9852095909731489
2024-09-06,0.9881078067011169
2024-09-09,0.9830910632532983
2024-09-10,0.9797723051135306
2024-09-11,0.9896195372807729
2024-09-12,0.997439511496478
2024-09-13,1.0085690886340073
2024-09-16,1.009474660989683
2024-09-17,1.0113940973009288
2024-09-18,1.0069859852673155
2024-09-19,1.006691888097463
2024-09-20,1.0091506808070658
2024-09-23,1.0109663334208174
2024-09-24,1.015259226070056
2024-09-25,1.0159208358421465
2024-09-26,1.0212437047179708
2024-09-27,1.025120083107269
2024-09-30,1.0313383136044154
2024-10-01,1.0276514217802484
2024-10-02,1.0243559048179232
2024-10-03,1.0197725272846108
2024-10-04,1.018264219745562
2024-10-07,1.0118731272885064
2024-10-08,1.021179156817601
2024-10-09,1.0246228023084825
2024-10-10,1.030911119176915
2024-10-11,1.037011043756661
2024-10-14,1.03582646400667
2024-10-15,1.0373480520075524
2024-10-16,1.0367274963764062
2024-10-17,1.025673271790959
2024-10-18,1.025325810525941
2024-10-21,1.0248216849584502
2024-10-22,1.0389465805504519
2024-10-23,1.0402442849674753
2024-10-24,1.0386989504973831
2024-10-25,1.0360560718540077
2024-10-28,1.0320765284818916
2024-10-29,1.026150296974007
2024-10-30,1.0242073141709302
2024-10-31,1.0345201942660065
2024-11-01,1.0367631906632913
2024-11-04,1.0420684250739565
2024-11-05,1.0377547159588656
2024-11-06,1.0402544758306194
2024-11-07,1.0364279060922599
2024-11-08,1.0376766228484202
2024-11-11,1.048501827976899
2024-11-12,1.0566412586324665
2024-11-13,1.0639205327379266
2024-11-14,1.065418231988296
2024-11-15,1.0667742817935952
2024-11-18,1.0660064818813253
2024-11-19,1.068609734507262
2024-11-20,1.068314088419956
2024-11-21,1.0718355915302076
2024-11-22,1.0823478301562988
2024-11-25,1.0850619209795203
2024-11-26,1.0846958838887195
2024-11-27,1.0776051397217892
2024-11-28,1.0770468958691368
2024-11-29,1.063400586403073
2024-12-02,1.067173938351015
2024-12-03,1.066283548448
2024-12-04,1.0767597395680792
2024-12-05,1.0680642280215729
2024-12-06,1.0754470224177501
2024-12-09,1.0809175647481706
2024-12-10,1.0864245740412701
2024-12-11,1.0828973424142878
2024-12-12,1.0855389350811224
2024-12-13,1.0823848116203414
2024-12-16,1.0825616589308087
2024-12-17,1.0788977330305685
2024-12-18,1.074835312351286
2024-12-19,1.0677291305536056
2024-12-20,1.0700746375251753
2024-12-23,1.0686246865638926
2024-12-24,1.0701736231649939
2024-12-25,1.0757977748231817
2024-12-26,1.0838451782212644
2024-12-27,1.081445290305449
2024-12-30,1.0860719550274605
2024-12-31,1.087010678396923
2025-01-01,1.0819468150842866
2025-01-02,1.085728449506496
2025-01-03,1.0881442695386323
2025-01-06,1.086093116112298
2025-01-07,1.0899539514105916
2025-01-08,1.0876743969372
2025-01-09,1.0821914924518072
2025-01-10,1.08185791631857
2025-01-13,1.087901347959288
2025-01-14,1.083027803418465
2025-01-15,1.0915900689376492
2025-01-16,1.0893301685197283
2025-01-17,1.0871073609653918
2025-01-20,1.0829976420144032
2025-01-21,1.0795579488200442
2025-01-22,1.0771357902042555
2025-01-23,1.077152194935498
2025-01-24,1.08490860038994
2025-01-27,1.085887853335912
2025-01-28,1.083952861784712
2025-01-29,1.088597082349196
2025-01-30,1.0855828460117785
2025-01-31,1.0926863971963519
2025-02-03,1.091354687760429
2025-02-04,1.0932754371191633
2025-02-05,1.105920993748641
2025-02-06,1.1028554966408555
2025-02-07,1.1117889266760188
2025-02-10,1.1025457261039506
2025-02-11,1.102960397702322
2025-02-12,1.1163709842182776
2025-02-13,1.1120766776939954
2025-02-14,1.1132373659787753
2025-02-17,1.1130006092205242
2025-02-18,1.1162213435151214
2025-02-19,1.1205514122828457
2025-02-20,1.1181138065708345
2025-02-21,1.1216772572064637
2025-02-24,1.1236631032779343
2025-02-25,1.1296553256176922
2025-02-26,1.1248469708213245
2025-02-27,1.120518517888074
2025-02-28,1.117587449915981
2025-03-03,1.1179711952873428
2025-03-04,1.1190720668181178
2025-03-05,1.1105769361641322
2025-03-06,1.1098713333642716
2025-03-07,1.1109161233181895
2025-03-10,1.1020274930362568
2025-03-11,1.0989065290112283
2025-03-12,1.0992216548369
2025-03-13,1.103439917619988
2025-03-14,1.1104150616268764
2025-03-17,1.1078707236362368
2025-03-18,1.0970593247708036
2025-03-19,1.0910015413448277
2025-03-20,1.0925193033469534
2025-03-21,1.1003361034826675
2025-03-24,1.091321936274276
2025-03-25,1.0905086489772973
2025-03-26,1.0813145380860394
2025-03-27,1.0730855082869397
2025-03-28,1.0687108985167197
2025-03-31,1.071432296646502
2025-04-01,1.0670663300305767
2025-04-02,1.0627383615749484
2025-04-03,1.060576567964914
2025-04-04,1.0610729712337863
2025-04-07,1.0619057765028943
2025-04-08,1.0564001183286338
2025-04-09,1.069145347309423
2025-04-10,1.0717403639238878
2025-04-11,1.0711518682783434
2025-04-14,1.0675404447966645
2025-04-15,1.07346393826042
2025-04-16,1.0746830612560114
2025-04-17,1.085834691434074
2025-04-18,1.1001098721622133
2025-04-21,1.1015786150831801
2025-04-22,1.0988665362425298
2025-04-23,1.1023402373229116
2025-04-24,1.0973730621196882
2025-04-25,1.0975259831390018
2025-04-28,1.0952655719695852
2025-04-29,1.0892771387382607
2025-04-30,1.0970412407460008
2025-05-01,1.1013451946041852
2025-05-02,1.1068704322799505
2025-05-05,1.1094827139360155
2025-05-06,1.1109584102724477
2025-05-07,1.1105037319065238
2025-05-08,1.111486788671231
2025-05-09,1.1028685194477634
2025-05-12,1.108440903939151
2025-05-13,1.097484177581446
2025-05-14,1.0896917746680055
2025-05-15,1.0998113987708114
2025-05-16,1.0996581687016949
2025-05-19,1.096997293501203
2025-05-20,1.0920062026739639
2025-05-21,1.082579076272799
2025-05-22,1.0744746027887333
2025-05-23,1.075884015307447
2025-05-26,1.0619682795034775
2025-05-27,1.0574196102807483
2025-05-28,1.0651459499900942
2025-05-29,1.0698465578382366
2025-05-30,1.0788257432792645
2025-06-02,1.0831779926628018
2025-06-03,1.0841094757689036
2025-06-04,1.0927666006448944
2025-06-05,1.105693436572491
2025-06-06,1.1095169436623042
2025-06-09,1.1164435466614169
2025-06-10,1.1269111694406926
2025-06-11,1.1248123911582306
2025-06-12,1.1101100185411863
2025-06-13,1.1180273366246096
2025-06-16,1.1149501597199887
2025-06-17,1.1063140772090858
2025-06-18,1.1012910549893502
2025-06-19,1.107654034797034
2025-06-20,1.1140870159550773
2025-06-23,1.1037985699015582
2025-06-24,1.101445470814293
2025-06-25,1.0985455166406408
2025-06-26,1.099353282217547
2025-06-27,1.1140282245897752
2025-06-30,1.1190870018394132
2025-07-01,1.111994580313814
2025-07-02,1.1157809395067053
2025-07-03,1.1210821845728178
2025-07-04,1.1191837370893998
2025-07-07,1.1209385581811713
2025-07-08,1.1228256836167363
2025-07-09,1.1132435474734321
2025-07-10,1.120578511682904
2025-07-11,1.1204568603001457
2025-07-14,1.1208819878850336
2025-07-15,1.1115933887887
2025-07-16,1.1058763444623858
2025-07-17,1.09479559457114
2025-07-18,1.094409082064776
2025-07-21,1.0957703062898463
2025-07-22,1.100984185486265
2025-07-23,1.091789723891596
2025-07-24,1.1012113172813025
2025-07-25,1.1043139350172617
2025-07-28,1.1007223584706087
2025-07-29,1.0932637882509832
2025-07-30,1.0870957018702234
2025-07-31,1.081574029772446
2025-08-01,1.0653588520873543
2025-08-04,1.0566429517071434
2025-08-05,1.0593992092642568
2025-08-06,1.0614408057715794
2025-08-07,1.0491344460075005
2025-08-08,1.037261606918574
2025-08-11,1.0283999601083642
2025-08-12,1.0234642630724706
2025-08-13,1.0258656812530758
2025-08-14,1.0332551872695885
2025-08-15,1.0373924588071692
2025-08-18,1.033112783655972
2025-08-19,1.0390407041843144
2025-08-20,1.0356305463106799
2025-08-21,1.037864428509991
2025-08-22,1.0409551990104287
2025-08-25,1.0405980253202265
2025-08-26,1.0465176879576084
2025-08-27,1.0478154696584694
2025-08-28,1.0438393038191303
2025-08-29,1.0348087304340816
2025-09-01,1.0391860524330248
2025-09-02,1.0550491534885231
2025-09-03,1.053422410562515
2025-09-04,1.044125237055848
2025-09-05,1.052919048071438
2025-09-08,1.0496027501693095
2025-09-09,1.057838954168642
2025-09-10,1.0629559779503808
2025-09-11,1.0650167701947006
2025-09-12,1.0642109357312979
2025-09-15,1.0654984481063927
2025-09-16,1.0597153187890314
2025-09-17,1.0649345234081102
2025-09-18,1.063411291618218
2025-09-19,1.0616023559545706
2025-09-22,1.0550897335912315
2025-09-23,1.0552461547882082
2025-09-24,1.0528884550197117
2025-09-25,1.0582169014547682
2025-09-26,1.0508478465843487
2025-09-29,1.0389857144448493
2025-09-30,1.0427305621886171
2025-10-01,1.0422688850237685
2025-10-02,1.0539905124273388
2025-10-03,1.0566536782837503
2025-10-06,1.0610419025361426
2025-10-07,1.071676108285198
2025-10-08,1.0750076902669323
2025-10-09,1.084085104214332
2025-10-10,1.0933353174315805
2025-10-13,1.1054822294194635
2025-10-14,1.1069346123402621
2025-10-15,1.0962061573591886
2025-10-16,1.091695965745
2025-10-17,1.0880534280513108
2025-10-20,1.0928652079830663
2025-10-21,1.0913974725894573
2025-10-22,1.0946029104098196
2025-10-23,1.0883565982927617
2025-10-24,1.079796253246848
2025-10-27,1.0772368363799305
2025-10-28,1.0747420592801464
2025-10-29,1.0704279815212072
2025-10-30,1.0828227482701
2025-10-31,1.0890484904138782
2025-11-03,1.0894608683984826
2025-11-04,1.0862286735527529
2025-11-05,1.0823462767675691
2025-11-06,1.0773096896469305
2025-11-07,1.0778589045272058
2025-11-10,1.088514171828561
2025-11-11,1.0895779909247743
2025-11-12,1.085270318452488
2025-11-13,1.088754307087969
2025-11-14,1.0947368081620774
2025-11-17,1.0939920155086067
2025-11-18,1.1010377260620812
2025-11-19,1.100571730476822
2025-11-20,1.1074711020019632
2025-11-21,1.1039462897914476
2025-11-24,1.1081642225257307
2025-11-25,1.112142436206274
2025-11-26,1.108880016474776
