date,equity
2024-08-01,1.0
2024-08-02,1.0
2024-08-05,1.0
2024-08-06,1.0
2024-08-07,1.0
2024-08-08,1.0
2024-08-09,1.0
2024-08-12,1.0
2024-08-13,1.0
2024-08-14,1.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-19,1.0
2024-08-20,1.0
2024-08-21,1.0
2024-08-22,1.0
2024-08-23,1.0
2024-08-26,1.0
2024-08-27,1.0
2024-08-28,1.0
2024-08-29,1.0
2024-08-30,1.0
2024-09-02,1.0
2024-09-03,1.0
2024-09-04,1.0
2024-09-05,1.0
2024-09-06,1.0
2024-09-09,1.0
2024-09-10,1.0
2024-09-11,1.0
2024-09-12,1.0
2024-09-13,1.0
2024-09-16,1.0
2024-09-17,1.0
2024-09-18,1.0
2024-09-19,1.0
2024-09-20,1.0
2024-09-23,1.0
2024-09-24,1.0
2024-09-25,1.0
2024-09-26,1.0
2024-09-27,1.0
2024-09-30,1.0
2024-10-01,1.0
2024-10-02,1.0
2024-10-03,1.0
2024-10-04,1.0
2024-10-07,1.0
2024-10-08,1.0
2024-10-09,1.0
2024-10-10,1.0
2024-10-11,1.0
2024-10-14,1.0
2024-10-15,1.0
2024-10-16,1.0
2024-10-17,1.0
2024-10-18,1.0
2024-10-21,1.0
2024-10-22,1.0
2024-10-23,1.0
2024-10-24,1.0
2024-10-25,1.0
2024-10-28,1.0
2024-10-29,1.0031553040612218
2024-10-30,1.0015585883932332
2024-10-31,1.001822185854578
2024-11-01,1.0021559520153493
2024-11-04,1.0014418145155322
2024-11-05,1.0012545625324871
2024-11-06,1.000730430815813
2024-11-07,1.0079301486081123
2024-11-08,1.010432388049292
2024-11-11,1.0085642825910432
2024-11-12,1.0123253759512303
2024-11-13,1.016306594032927
2024-11-14,1.0078113440341143
2024-11-15,0.9957169847846669
2024-11-18,0.9941621583173634
2024-11-19,0.9968347243189067
2024-11-20,1.001547808553959
2024-11-21,1.0008599097744206
2024-11-22,1.003282248636421
2024-11-25,1.0042182421790469
2024-11-26,1.0027737617956636
2024-11-27,1.0010991330158632
2024-11-28,1.0000674748594867
2024-11-29,0.9976428385391319
2024-12-02,0.9900070794511784
2024-12-03,0.9841406023581215
2024-12-04,0.9810026547492119
2024-12-05,0.9757281553151222
2024-12-06,0.9785321453786402
2024-12-09,0.9747833648363492
2024-12-10,0.9809444859162865
2024-12-11,0.9787933644977512
2024-12-12,0.9724289325178065
2024-12-13,0.9708653008633212
2024-12-16,0.9646285208190735
2024-12-17,0.9633289553071953
2024-12-18,0.9511486585305177
2024-12-19,0.9454064830977329
2024-12-20,0.9390174823668285
2024-12-23,0.9410273107348578
2024-12-24,0.9383007448093061
2024-12-25,0.9389332000541
2024-12-26,0.9448430290943765
2024-12-27,0.9448591216497468
2024-12-30,0.9428206636077762
2024-12-31,0.9462999848886973
2025-01-01,0.9340530251961834
2025-01-02,0.9346467497654054
2025-01-03,0.938957382946939
2025-01-06,0.9314225414858923
2025-01-07,0.9367962595017418
2025-01-08,0.9273319921560633
2025-01-09,0.9264947326950447
2025-01-10,0.9242886381628375
2025-01-13,0.9253524698251062
2025-01-14,0.9265455791528745
2025-01-15,0.9339232955446438
2025-01-16,0.9349069265461566
2025-01-17,0.9392633589808811
2025-01-20,0.9437854840641868
2025-01-21,0.9417269217999226
2025-01-22,0.9494857197981288
2025-01-23,0.9478481948784672
2025-01-24,0.9467191924634492
2025-01-27,0.9425381603248449
2025-01-28,0.9450162641470368
2025-01-29,0.9429123187174749
2025-01-30,0.9327094853227517
2025-01-31,0.9363816295810666
2025-02-03,0.9324464060373147
2025-02-04,0.9338433118878544
2025-02-05,0.9357514192226797
2025-02-06,0.9315065771909005
2025-02-07,0.9306888167085381
2025-02-10,0.9245537713329534
2025-02-11,0.9274237898656049
2025-02-12,0.9208522378106845
2025-02-13,0.9247962313439901
2025-02-14,0.9265185157349721
2025-02-17,0.9423033616391268
2025-02-18,0.9464938357565954
2025-02-19,0.943040113593101
2025-02-20,0.9373580458069618
2025-02-21,0.9299563567658516
2025-02-24,0.9287220375248391
2025-02-25,0.9338600726917008
2025-02-26,0.9311605453499104
2025-02-27,0.923907720809345
2025-02-28,0.9314781722926121
2025-03-03,0.9230940005636677
2025-03-04,0.9220105730652353
2025-03-05,0.9179389347381772
2025-03-06,0.9184447221274358
2025-03-07,0.9160576730925317
2025-03-10,0.921533960339738
2025-03-11,0.9217384226836491
2025-03-12,0.9205688841191382
2025-03-13,0.9255868408016903
2025-03-14,0.9297030228102225
2025-03-17,0.9280238618039685
2025-03-18,0.9392832655552242
2025-03-19,0.93655781061519
2025-03-20,0.9334799278191072
2025-03-21,0.9387753339919465
2025-03-24,0.9464659059701598
2025-03-25,0.9493258581715465
2025-03-26,0.9528582142969199
2025-03-27,0.9533837464589933
2025-03-28,0.9511693281311612
2025-03-31,0.9527325781581151
2025-04-01,0.9570765785862158
2025-04-02,0.9641547797018235
2025-04-03,0.9665173057388823
2025-04-04,0.9756144610063598
2025-04-07,0.9788681134917722
2025-04-08,0.984452117495882
2025-04-09,0.9980612352489655
2025-04-10,0.9993532536286244
2025-04-11,0.9992912286693253
2025-04-14,0.999853012519789
2025-04-15,1.0086945095047135
2025-04-16,1.0114270917945045
2025-04-17,1.020826828713856
2025-04-18,1.0301268548472047
2025-04-21,1.0314203559180035
2025-04-22,1.0278494038722925
2025-04-23,1.0393430052928612
2025-04-24,1.0368589530048031
2025-04-25,1.0366846388704773
2025-04-28,1.028594611199391
2025-04-29,1.0223984299610418
2025-04-30,1.0307977271212316
2025-05-01,1.0259779879459654
2025-05-02,1.0277772084672352
2025-05-05,1.0229506099489731
2025-05-06,1.0353805880722653
2025-05-07,1.0343289026279077
2025-05-08,1.0412059194217271
2025-05-09,1.0425307371736665
2025-05-12,1.0371885989217393
2025-05-13,1.0292200929393642
2025-05-14,1.02815866019381
2025-05-15,1.0332617297292772
2025-05-16,1.0269798003363084
2025-05-19,1.0289273924755022
2025-05-20,1.0362083215470996
2025-05-21,1.0312464850111132
2025-05-22,1.0346723913569769
2025-05-23,1.0366299342432088
2025-05-26,1.0411870988090246
2025-05-27,1.0421065267616292
2025-05-28,1.0472614464746854
2025-05-29,1.054320207816078
2025-05-30,1.0579843810662382
2025-06-02,1.0591820251213864
2025-06-03,1.063280459427435
2025-06-04,1.067707285204201
2025-06-05,1.0732560929738975
2025-06-06,1.0801421665938868
2025-06-09,1.0863314782529352
2025-06-10,1.090905714537795
2025-06-11,1.0886568623331792
2025-06-12,1.0878916548684792
2025-06-13,1.092089671665199
2025-06-16,1.100681583055507
2025-06-17,1.0991250111494948
2025-06-18,1.1009671382269286
2025-06-19,1.0986980013230048
2025-06-20,1.1028619719872115
2025-06-23,1.1051459155273635
2025-06-24,1.1022003342670879
2025-06-25,1.1075723128022599
2025-06-26,1.1057029339757614
2025-06-27,1.104492890548284
2025-06-30,1.1072714929880065
2025-07-01,1.1140162124938526
2025-07-02,1.1128861536394894
2025-07-03,1.097917779012624
2025-07-04,1.0994189385773183
2025-07-07,1.1011527013397062
2025-07-08,1.0895429904658442
2025-07-09,1.097277368094173
2025-07-10,1.0904615202647656
2025-07-11,1.0931216854770598
2025-07-14,1.0960167850930587
2025-07-15,1.0903593556029803
2025-07-16,1.0820481098380343
2025-07-17,1.0775504079302785
2025-07-18,1.0744393552792668
2025-07-21,1.0811339935450963
2025-07-22,1.0753873555734104
2025-07-23,1.073722570693553
2025-07-24,1.0707835342475311
2025-07-25,1.0733896931975329
2025-07-28,1.0812542652847783
2025-07-29,1.082499326614497
2025-07-30,1.0775337159073732
2025-07-31,1.0706049006193996
2025-08-01,1.0645264402060046
2025-08-04,1.0639463927350936
2025-08-05,1.064594208573451
2025-08-06,1.0645410178518973
2025-08-07,1.0607735716213798
2025-08-08,1.0678318380955627
2025-08-11,1.0652474234157439
2025-08-12,1.069011417615269
2025-08-13,1.0735120952881505
2025-08-14,1.0809247523159449
2025-08-15,1.0867740027625032
2025-08-18,1.0803060498853516
2025-08-19,1.0904425058743736
2025-08-20,1.0813798615196022
2025-08-21,1.0808853683785327
2025-08-22,1.0854983249022805
2025-08-25,1.0856882686533456
2025-08-26,1.0849543393108165
2025-08-27,1.0854000168207796
2025-08-28,1.0923187017229972
2025-08-29,1.0894751343823061
2025-09-01,1.0931387408649744
2025-09-02,1.1010230071109424
2025-09-03,1.093803732033967
2025-09-04,1.0878949549804882
2025-09-05,1.0894117235279557
2025-09-08,1.0858903496561294
2025-09-09,1.0845920326533742
2025-09-10,1.0811933133572027
2025-09-11,1.0836681342714676
2025-09-12,1.0807533290274867
2025-09-15,1.0674950939060224
2025-09-16,1.0703581304407357
2025-09-17,1.075044633357235
2025-09-18,1.0789162758742494
2025-09-19,1.0751971004326668
2025-09-22,1.0786661421150394
2025-09-23,1.0789319814593858
2025-09-24,1.0808995810096969
2025-09-25,1.074854143191382
2025-09-26,1.0786394538996091
2025-09-29,1.0760168908074397
2025-09-30,1.0695242041677901
2025-10-01,1.074535998988913
2025-10-02,1.0773026253927562
2025-10-03,1.0744016355969517
2025-10-06,1.0819450265073336
2025-10-07,1.0894263692345079
2025-10-08,1.0863317472551755
2025-10-09,1.082349757877889
2025-10-10,1.08043995613172
2025-10-13,1.0780546842307925
2025-10-14,1.0677862988615283
2025-10-15,1.0709601663150372
2025-10-16,1.0787046230805932
2025-10-17,1.0787319740590002
2025-10-20,1.0802766208539325
2025-10-21,1.0719201426198732
2025-10-22,1.0670907109399377
2025-10-23,1.0618992811908539
2025-10-24,1.060797673450829
2025-10-27,1.0631295645599967
2025-10-28,1.0597038297750216
2025-10-29,1.0659084879023335
2025-10-30,1.072619799096708
2025-10-31,1.082956935942636
2025-11-03,1.0843376347145024
2025-11-04,1.0742861154460328
2025-11-05,1.0719580244468174
2025-11-06,1.0658896897452703
2025-11-07,1.0697437816783948
2025-11-10,1.0814266485091373
2025-11-11,1.0946049730289478
2025-11-12,1.096997537197422
2025-11-13,1.1085168099258593
2025-11-14,1.1182344180224557
2025-11-17,1.11468781206756
2025-11-18,1.1101165728213147
2025-11-19,1.1138539262412759
2025-11-20,1.106515361986181
2025-11-21,1.0924570710950428
2025-11-24,1.0915088358147311
2025-11-25,1.0904536235750186
2025-11-26,1.086895801061564
2025-11-27,1.0854003411932889
2025-11-28,1.0933563341312336
2025-12-01,1.0943220687490578
2025-12-02,1.0943465017647367
2025-12-03,1.094826218647377
2025-12-04,1.0952955240582163
2025-12-05,1.0956188168363554
2025-12-08,1.0960438069127574
2025-12-09,1.0962527508259492
2025-12-10,1.105252237133358
2025-12-11,1.1099553731659553
